"age","juv_fel_count","decile_score","juv_misd_count","juv_other_count","v_decile_score","priors_count","sex","two_year_recid","race","c_jail_in","c_jail_out","c_offense_date","screening_date","in_custody","out_custody"
"44","0","3","0","0","3","2","Male","1","Caucasian","0.800902665417696","0.80107297964745","0.800902665417696","0.800987822532573","0.811632461892191","0.812398875926084"
"52","0","3","0","0","1","3","Male","1","African-American","0.790513497402708","0.793153367963893","0.790513497402708","0.790598654517585","0.798347951971387","0.798603423316018"
"52","0","2","0","0","2","0","Female","1","Caucasian","0.838116324618922","0.848164864174402","0.838116324618922","0.838201481733799","0.868517414629992","0.871327599420932"
"21","0","9","0","0","8","0","Male","1","African-American","0.790683811632462","0.790683811632462","0.790683811632462","0.790768968747339","0.809248062675637","0.809248062675637"
"56","0","2","0","0","1","6","Male","0","African-American","0.813931703993869","0.814016861108746","0.813931703993869","0.814016861108746","0.818615345312101","0.819296602231116"
"35","0","8","0","0","7","12","Male","1","African-American","0.782593885719152","0.782679042834029","0.782593885719152","0.782679042834029","0.815209060717023","0.8152942178319"
"39","0","1","0","0","1","1","Male","0","Caucasian","0.798433109086264","0.800902665417696","0.798433109086264","0.800902665417696","0.798433109086264","0.800902665417696"
"29","0","1","0","0","2","0","Male","0","Caucasian","0.813080132845099","0.813165289959976","0.813080132845099","0.813080132845099","0.813080132845099","0.813165289959976"
"23","0","5","0","0","8","2","Male","1","African-American","0.832666269266797","0.834624882908967","0.832666269266797","0.832751426381674","0.85770246104062","0.857787618155497"
"26","0","5","0","0","3","0","Male","0","Caucasian","0.811291833432683","0.81137699054756","0.811291833432683","0.811462147662437","0.811291833432683","0.81137699054756"
"64","0","1","0","0","1","1","Female","1","African-American","0.832410797922166","0.832495955037043","0.832410797922166","0.832495955037043","0.836072553861875","0.836242868091629"
"58","0","1","0","0","1","0","Female","0","Other","0.818870816656732","0.818955973771609","0.818870816656732","0.818955973771609","0.818870816656732","0.818955973771609"
"20","0","2","0","2","5","1","Male","1","Caucasian","0.813931703993869","0.814102018223623","0.813931703993869","0.814016861108746","0.828749041982458","0.829089670441965"
"21","0","5","0","0","7","0","Male","1","African-American","0.801669079451588","0.80524567827642","0.801669079451588","0.801754236566465","0.801669079451588","0.80524567827642"
"21","0","5","0","0","8","0","Male","0","African-American","0.786170484543984","0.7901728689432","0.786170484543984","0.786255641658861","0.786170484543984","0.7901728689432"
"23","0","7","0","0","8","0","Male","0","African-American","0.801158136762327","0.80132845099208","0.801158136762327","0.801243293877203","0.813420761304607","0.82644979988078"
"25","0","9","13","1","9","21","Male","1","African-American","0.788384569530784","0.798433109086264","0.788384569530784","0.788384569530784","0.810014476709529","0.818870816656732"
"35","0","7","0","0","5","5","Male","0","Hispanic","0.79323852507877","0.79323852507877","0.79323852507877","0.79323852507877","0.881290981861535","1"
"34","0","7","0","0","6","12","Male","0","African-American","0.790854125862216","0.796133866984587","0.790768968747339","0.796219024099464","0.790854125862216","0.796133866984587"
"30","0","3","0","0","2","0","Female","0","African-American","0.815975474750915","0.815975474750915","0.815890317636038","0.815975474750915","0.815975474750915","0.815975474750915"
"47","0","1","0","0","1","1","Male","0","Caucasian","0.8152942178319","0.815379374946777","0.8152942178319","0.815379374946777","0.8152942178319","0.815379374946777"
"30","0","4","0","0","2","4","Male","0","Caucasian","0.79519713872094","0.795537767180448","0.79519713872094","0.797326066592864","0.808141020182236","0.808737119986375"
"47","0","1","0","0","1","1","Male","0","African-American","0.784807970705952","0.784893127820829","0.784807970705952","0.786766584348122","0.792727582389509","0.794856510261432"
"39","0","2","0","0","1","1","Male","1","African-American","0.787362684152261","0.787447841267138","0.787362684152261","0.787447841267138","0.787362684152261","0.787447841267138"
"30","0","2","0","0","2","2","Male","1","Hispanic","0.790854125862216","0.791365068551477","0.790854125862216","0.790939282977093","0.790854125862216","0.791365068551477"
"24","0","3","0","2","4","1","Male","0","Caucasian","0.7901728689432","0.790258026058077","0.7901728689432","0.790258026058077","0.7901728689432","0.790258026058077"
"45","0","1","0","0","1","3","Male","0","Caucasian","0.801924550796219","0.802009707911096","0.801924550796219","0.802009707911096","0.801924550796219","0.802009707911096"
"26","0","9","0","0","3","2","Male","1","Caucasian","0.83564676828749","0.835731925402367","0.83564676828749","0.835731925402367","0.842714808822277","0.842799965937154"
"39","0","2","0","0","1","3","Male","0","Caucasian","0.789321297794431","0.789321297794431","0.789321297794431","0.789321297794431","0.789321297794431","0.789321297794431"
"40","0","3","0","0","1","1","Male","0","Caucasian","0.801498765221834","0.805075364046666","0.801498765221834","0.801583922336711","0.826364642765903","0.826960742570042"
"24","0","10","0","0","6","0","Male","0","African-American","0.783956399557183","0.78404155667206","0.783956399557183","0.78404155667206","0.783956399557183","0.78404155667206"
"23","0","7","0","1","4","1","Male","0","African-American","0.813676232649238","0.813761389764115","0.760367878736268","0.813761389764115","0.813676232649238","0.813761389764115"
"61","0","1","0","0","1","0","Male","0","Caucasian","0.787362684152261","0.787362684152261","0.787362684152261","0.787362684152261","0.787362684152261","0.787362684152261"
"42","0","5","0","0","3","3","Male","1","Caucasian","0.803542535978881","0.803542535978881","0.803457378864004","0.803542535978881","0.822191944136933","0.833006897726305"
"38","0","2","0","0","1","3","Male","1","African-American","0.783019671293537","0.783360299753044","0.78293451417866","0.783019671293537","0.783019671293537","0.783360299753044"
"67","0","1","0","0","1","0","Male","1","Caucasian","0.786255641658861","0.788299412415907","0.786255641658861","0.786340798773738","0.789150983564677","0.789236140679554"
"23","0","6","0","0","7","2","Male","0","Caucasian","0.811802776121945","0.812484033040961","0.811717619007068","0.813505918419484","0.811802776121945","0.812484033040961"
"31","0","4","0","0","2","1","Male","1","Caucasian","0.842459337477646","0.842459337477646","0.842459337477646","0.842459337477646","0.852507877033126","0.854721962019927"
"37","0","7","0","0","2","10","Male","1","African-American","0.806437877884697","0.806523034999574","0.806437877884697","0.806523034999574","0.82730137102955","0.847909392829771"
"22","0","9","1","0","6","3","Female","0","African-American","0.807800391722728","0.807885548837605","0.807800391722728","0.807970705952482","0.807800391722728","0.807885548837605"
"31","0","3","0","0","2","6","Male","1","Caucasian","0.79323852507877","0.79323852507877","0.79323852507877","0.79323852507877","0.79323852507877","0.79323852507877"
"28","0","7","0","0","7","9","Male","1","African-American","0.838116324618922","0.8426296517074","0.838116324618922","0.838201481733799","0.838116324618922","0.8426296517074"
"33","0","4","0","0","3","9","Male","0","Caucasian","0.791109597206847","0.791109597206847","0.791109597206847","0.791109597206847","0.796133866984587","0.796219024099464"
"30","0","10","3","2","9","10","Female","1","African-American","0.813676232649238","0.813676232649238","0.813676232649238","0.813676232649238","0.856425104317466","1"
"56","0","5","0","0","1","7","Male","0","Caucasian","0.8175083028187","0.818274716852593","0.8175083028187","0.820744273184025","0.8175083028187","0.818274716852593"
"67","0","1","0","0","1","2","Male","0","Hispanic","0.810014476709529","0.81835987396747","0.789321297794431","0.804308950012774","0.810014476709529","0.81835987396747"
"35","0","7","0","0","3","0","Male","1","African-American","0.807715234607851","0.807800391722728","0.807715234607851","0.807800391722728","0.808055863067359","0.808141020182236"
"39","0","7","0","0","5","8","Female","1","Caucasian","0.840074938261092","0.842799965937154","0.839989781146215","0.840160095375969","0.840074938261092","0.842799965937154"
"65","0","2","0","0","2","3","Male","0","Caucasian","0.800647194073065","0.802605807715235","0.800647194073065","0.800732351187942","0.805160521161543","0.806267563654943"
"22","0","9","0","0","7","0","Female","0","Caucasian","0.78710721280763","0.787192369922507","0.78710721280763","0.787192369922507","0.78710721280763","0.787192369922507"
"29","0","3","1","0","4","2","Male","1","African-American","0.784467342246445","0.784637656476199","0.784467342246445","0.784552499361322","0.797326066592864","0.797581537937495"
"37","0","1","0","0","1","2","Male","1","Caucasian","0.827812313718811","0.829089670441965","0.776207102103381","0.786170484543984","0.848931278208294","0.849101592438048"
"62","0","8","0","0","5","13","Male","1","African-American","0.839053052882568","0.839138209997445","0.839053052882568","0.839138209997445","0.849782849357064","0.859490760453036"
"22","0","3","0","0","5","0","Male","1","African-American","0.803372221749127","0.803457378864004","0.803372221749127","0.803712850208635","0.817423145703824","0.8175083028187"
"31","0","3","0","0","3","8","Male","1","Hispanic","0.787277527037384","0.788384569530784","0.787277527037384","0.787362684152261","0.787277527037384","0.788384569530784"
"56","0","1","0","0","1","1","Female","0","African-American","0.791365068551477","0.791450225666354","0.791365068551477","0.791450225666354","0.791365068551477","0.791450225666354"
"33","0","4","0","0","2","10","Male","0","Caucasian","0.794175253342417","0.794260410457294","0.79409009622754","0.794175253342417","0.794175253342417","0.794260410457294"
"25","0","5","0","0","6","2","Male","0","Caucasian","0.785744698969599","0.785915013199353","0.785744698969599","0.785829856084476","0.82534275738738","0.830111555820489"
"27","0","5","0","0","3","3","Female","0","African-American","0.792812739504386","0.792897896619263","0.792812739504386","0.792897896619263","0.824661500468364","0.825257600272503"
"37","0","10","0","0","10","1","Male","0","African-American","0.790002554713446","0.790258026058077","0.790002554713446","0.790087711828323","0.802690964830112","0.803968321553266"
"35","0","8","0","1","5","5","Male","0","African-American","0.811121519202929","0.811632461892191","0.81137699054756","0.812739504385591","0.820573958954271","0.823128672400579"
"25","0","7","0","0","3","1","Male","1","Hispanic","0.827045899684919","0.827045899684919","0.827045899684919","0.827045899684919","0.827045899684919","0.827045899684919"
"55","0","1","0","0","1","0","Male","0","Caucasian","0.813591075534361","0.813761389764115","0.813591075534361","0.813591075534361","0.813591075534361","0.813761389764115"
"26","0","2","0","0","3","2","Male","1","African-American","0.805841778080559","0.806182406540066","0.805841778080559","0.805841778080559","0.827727156603934","0.828238099293196"
"50","0","4","0","0","6","3","Male","1","Caucasian","0.786255641658861","0.788384569530784","0.786255641658861","0.786255641658861","0.786255641658861","0.788384569530784"
"25","0","6","0","0","4","3","Male","1","African-American","0.800817508302819","0.800987822532573","0.800817508302819","0.800902665417696","0.823298986630333","0.82338414374521"
"65","0","1","0","0","1","1","Female","1","Caucasian","0.813761389764115","0.813846546878992","0.813761389764115","0.813846546878992","0.832410797922166","0.832410797922166"
"31","0","5","0","0","2","0","Female","1","African-American","0.793068210849016","0.793068210849016","0.79298305373414","0.793068210849016","0.793068210849016","0.793068210849016"
"24","0","2","0","0","3","0","Female","0","African-American","0.814698118027761","0.814783275142638","0.814698118027761","0.814783275142638","0.814698118027761","0.814783275142638"
"24","0","8","0","0","7","3","Male","1","Other","0.822447415481564","0.822702886826194","0.822447415481564","0.82253257259644","0.822447415481564","0.822702886826194"
"30","0","6","1","0","2","4","Female","0","African-American","0.78600017031423","0.786170484543984","0.78600017031423","0.786085327429107","0.809844162479775","0.812484033040961"
"35","0","2","0","0","1","0","Female","0","Hispanic","0.786085327429107","0.786085327429107","0.786085327429107","0.786085327429107","0.786085327429107","0.786085327429107"
"24","0","2","0","0","3","1","Male","0","Caucasian","0.804223792897897","0.804479264242527","0.804223792897897","0.804905049816912","0.804223792897897","0.804479264242527"
"51","0","3","0","0","1","3","Male","1","Caucasian","0.787788469726646","0.788895512220046","0.787788469726646","0.788895512220046","0.800987822532573","0.804479264242527"
"28","0","3","0","0","3","3","Female","0","African-American","0.811206676317806","0.811291833432683","0.811206676317806","0.811291833432683","0.811206676317806","0.811291833432683"
"27","0","6","0","0","2","4","Female","1","African-American","0.817337988588947","0.817423145703824","0.817337988588947","0.817423145703824","0.855147747594312","0.855914161628204"
"22","0","3","0","0","4","2","Male","1","Caucasian","0.840330409605723","0.8404155667206","0.840330409605723","0.8404155667206","0.867069743677084","0.870646342501916"
"29","0","4","0","0","3","2","Male","1","African-American","0.804479264242527","0.804564421357404","0.804479264242527","0.804564421357404","0.835902239632121","0.835987396746998"
"31","0","6","0","0","3","0","Male","0","African-American","0.810014476709529","0.810184790939283","0.810014476709529","0.810099633824406","0.817423145703824","0.821340372988163"
"31","0","1","0","0","2","0","Male","0","Caucasian","0.813165289959976","0.813250447074853","0.813165289959976","0.813250447074853","0.813165289959976","0.813250447074853"
"27","0","2","0","0","3","1","Male","1","African-American","0.824831814698118","0.825002128927872","0.824831814698118","0.824916971812995","0.833688154645321","0.839138209997445"
"29","0","5","0","0","2","6","Male","1","Caucasian","0.795708081410202","0.795793238525079","0.795622924295325","0.795963552754833","0.800902665417696","0.802861279059865"
"24","0","2","0","0","5","1","Male","1","African-American","0.822021629907179","0.822106787022056","0.821936472792302","0.822106787022056","0.844928893809078","0.845014050923955"
"27","0","4","0","0","3","1","Female","0","Caucasian","0.788725197990292","0.788810355105169","0.788725197990292","0.794345567572171","0.831218598313889","0.835050668483352"
"33","0","10","0","0","6","0","Male","0","African-American","0.787618155496892","0.799710465809418","0.787618155496892","0.787703312611769","0.787618155496892","0.799710465809418"
"35","0","1","0","0","1","0","Female","0","Other","0.80635272076982","0.806437877884697","0.80635272076982","0.806437877884697","0.80635272076982","0.806437877884697"
"45","0","3","0","0","1","0","Male","0","Other","0.786425955888615","0.786511113003491","0.786425955888615","0.786511113003491","0.786425955888615","0.786511113003491"
"31","2","9","1","1","6","16","Male","1","African-American","0.810184790939283","0.814698118027761","0.810184790939283","0.81026994805416","0.814698118027761","0.84961253512731"
"25","0","2","0","0","4","0","Male","0","Hispanic","0.794175253342417","0.794515881801925","0.794175253342417","0.794260410457294","0.794175253342417","0.794515881801925"
"24","0","9","0","0","9","0","Male","0","African-American","0.81921144511624","0.819296602231116","0.81921144511624","0.819296602231116","0.81921144511624","0.819296602231116"
"23","0","8","0","0","5","6","Male","0","Hispanic","0.790343183172954","0.79323852507877","0.790343183172954","0.790428340287831","0.790343183172954","0.79323852507877"
"23","0","8","1","0","7","7","Male","1","African-American","0.802094865025973","0.80218002214085","0.802094865025973","0.80218002214085","0.882994124159074","0.883334752618581"
"48","0","1","0","0","1","0","Male","0","Hispanic","0.804223792897897","0.804223792897897","0.80413863578302","0.804308950012774","0.804223792897897","0.804223792897897"
"62","0","1","0","0","1","0","Male","0","Caucasian","0.789747083368815","0.789832240483692","0.789747083368815","0.789832240483692","0.789747083368815","0.789832240483692"
"25","0","3","0","0","3","1","Male","0","Other","0.7890658264498","0.789150983564677","0.7890658264498","0.789150983564677","0.8677510005961","0.869283828663885"
"49","0","7","0","0","4","1","Male","0","African-American","0.786596270118368","0.787447841267138","0.786596270118368","0.786681427233245","0.815549689176531","0.815975474750915"
"50","0","1","0","0","1","0","Male","1","Caucasian","0.815634846291408","0.818700502426978","0.815634846291408","0.815634846291408","0.820573958954271","0.82730137102955"
"47","0","8","0","0","3","3","Male","1","African-American","0.840160095375969","0.84348122285617","0.840160095375969","0.840245252490846","0.85880950353402","0.859490760453036"
"37","0","8","0","0","3","14","Male","0","African-American","0.800391722728434","0.800476879843311","0.800391722728434","0.800476879843311","0.800391722728434","0.800476879843311"
"26","0","2","0","0","3","0","Male","0","Caucasian","0.785233756280337","0.785318913395214","0.785233756280337","0.785233756280337","0.785233756280337","0.785318913395214"
"28","0","10","2","0","10","21","Male","0","African-American","0.783360299753044","0.783445456867921","0.783360299753044","0.783445456867921","0.850378949161202","0.859405603338159"
"26","0","2","0","0","2","3","Female","1","African-American","0.827471685259303","0.82755684237418","0.827471685259303","0.82755684237418","0.844332794004939","0.844332794004939"
"48","0","2","0","0","1","4","Male","0","Other","0.788725197990292","0.788810355105169","0.788725197990292","0.788810355105169","0.788725197990292","0.788810355105169"
"25","0","4","0","0","4","1","Male","0","African-American","0.807033977688836","0.807119134803713","0.806948820573959","0.813846546878992","0.84458826534957","0.845184365153709"
"20","0","8","1","0","10","1","Male","1","African-American","0.802009707911096","0.802009707911096","0.801924550796219","0.802009707911096","0.831388912543643","1"
"34","0","10","0","0","5","9","Male","1","African-American","0.800391722728434","0.801839393681342","0.800391722728434","0.800476879843311","0.800391722728434","0.801839393681342"
"26","0","1","0","0","2","1","Male","0","Hispanic","0.802265179255727","0.802435493485481","0.802265179255727","0.802350336370604","0.802265179255727","0.802435493485481"
"46","1","9","0","1","7","9","Male","1","African-American","0.782764199948906","0.792642425274632","0.782764199948906","0.782849357063783","0.795963552754833","0.802265179255727"
"21","0","8","0","1","7","0","Male","1","African-American","0.8152942178319","0.815890317636038","0.815209060717023","0.8152942178319","0.841181980754492","0.841267137869369"
"21","0","8","1","1","8","3","Male","1","African-American","0.80609724942519","0.807630077492975","0.80609724942519","0.80609724942519","0.829430298901473","0.850464106276079"
"29","0","4","0","0","2","1","Male","0","Caucasian","0.7879587839564","0.789150983564677","0.7879587839564","0.788043941071277","0.7879587839564","0.789150983564677"
"46","0","4","0","0","1","4","Male","0","Caucasian","0.813676232649238","0.813761389764115","0.813676232649238","0.813676232649238","0.813676232649238","0.813761389764115"
"24","0","4","0","0","5","0","Male","0","African-American","0.782849357063783","0.78293451417866","0.782849357063783","0.782849357063783","0.782849357063783","0.78293451417866"
"51","0","1","0","0","1","2","Female","0","Hispanic","0.819807544920378","0.819807544920378","0.819807544920378","0.819807544920378","0.819807544920378","0.819807544920378"
"57","0","4","0","0","2","8","Male","1","African-American","0.839223367112322","0.839223367112322","0.839138209997445","0.839223367112322","0.839223367112322","0.839223367112322"
"33","0","2","0","0","4","4","Male","1","African-American","0.82031848760964","0.820403644724517","0.82031848760964","0.820403644724517","0.82031848760964","0.820403644724517"
"23","0","9","1","0","6","4","Male","1","African-American","0.818615345312101","0.830877969854381","0.818615345312101","0.818700502426978","0.841011666524738","0.854721962019927"
"29","0","8","0","0","4","5","Male","0","African-American","0.786851741462999","0.786936898577876","0.786851741462999","0.786851741462999","0.803116750404496","0.807800391722728"
"22","0","4","0","0","5","0","Male","1","Caucasian","0.788640040875415","0.789406454909308","0.788640040875415","0.788640040875415","0.792557268159755","0.792642425274632"
"56","0","2","0","0","1","10","Male","1","Hispanic","0.813591075534361","0.814698118027761","0.813591075534361","0.813676232649238","0.813591075534361","0.814698118027761"
"33","0","6","0","0","3","1","Female","1","Caucasian","0.806437877884697","0.806778506344205","0.806437877884697","0.806863663459082","0.8141871753385","0.8141871753385"
"27","0","4","0","0","4","0","Male","1","Other","0.832410797922166","0.832495955037043","0.832410797922166","0.832495955037043","0.836583496551137","0.836668653666014"
"31","0","2","0","0","1","1","Male","0","Hispanic","0.793408839308524","0.793664310653155","0.793408839308524","0.799795622924295","0.793408839308524","0.793664310653155"
"40","0","8","0","0","5","3","Male","1","African-American","0.820999744528655","0.821084901643532","0.820999744528655","0.821084901643532","0.821851315677425","0.822021629907179"
"48","0","1","0","0","1","0","Male","0","Other","0.801839393681342","0.801924550796219","0.801839393681342","0.801924550796219","0.801839393681342","0.801924550796219"
"32","0","6","3","0","5","10","Male","1","African-American","0.802009707911096","0.802350336370604","0.802009707911096","0.802094865025973","0.806693349229328","0.808226177297113"
"24","0","4","0","0","4","1","Male","0","African-American","0.805586306735928","0.805671463850805","0.805586306735928","0.805671463850805","0.805586306735928","0.805671463850805"
"19","0","7","1","0","8","2","Male","1","African-American","0.833943625989951","0.834028783104828","0.833943625989951","0.834454568679213","0.872690113258963","0.872690113258963"
"23","0","9","0","0","8","6","Male","1","African-American","0.8164012603253","0.816486417440177","0.8164012603253","0.816486417440177","0.862130631014221","0.868091629055608"
"39","6","7","1","0","5","17","Male","1","Caucasian","0.787703312611769","0.803116750404496","0.787703312611769","0.787788469726646","0.787703312611769","0.803116750404496"
"42","0","8","0","0","8","6","Male","1","African-American","0.784807970705952","0.784893127820829","0.784807970705952","0.784893127820829","0.814698118027761","0.8152942178319"
"29","0","3","0","0","2","1","Male","0","Caucasian","0.811036362088052","0.814698118027761","0.811036362088052","0.811121519202929","0.811036362088052","0.814698118027761"
"38","0","1","0","0","2","2","Male","0","Caucasian","0.801158136762327","0.801243293877203","0.801158136762327","0.801243293877203","0.801158136762327","0.801243293877203"
"32","0","5","2","1","3","10","Male","1","Caucasian","0.811887933236822","0.812484033040961","0.811887933236822","0.811973090351699","0.816997360129439","0.816997360129439"
"23","0","5","0","0","4","4","Male","1","Caucasian","0.8404155667206","0.840500723835476","0.8404155667206","0.840500723835476","0.869454142893639","0.869539300008516"
"58","0","3","0","0","2","10","Male","1","African-American","0.796389338329217","0.796559652558971","0.796389338329217","0.796644809673848","0.798347951971387","0.802094865025973"
"42","0","6","0","0","4","9","Male","1","African-American","0.786340798773738","0.786340798773738","0.786340798773738","0.786340798773738","0.834624882908967","0.834624882908967"
"52","0","4","0","0","3","3","Male","0","Hispanic","0.784893127820829","0.786085327429107","0.784893127820829","0.784978284935706","0.853870390871157","0.883164438388827"
"26","0","4","0","0","4","1","Male","1","Caucasian","0.822191944136933","0.822958358170825","0.822191944136933","0.822191944136933","0.823469300860087","0.823809929319595"
"27","0","1","0","0","2","1","Male","0","Caucasian","0.80916290556076","0.809248062675637","0.809077748445883","0.80916290556076","0.80916290556076","0.809248062675637"
"33","0","8","0","0","9","2","Male","1","African-American","0.821681001447671","0.821681001447671","0.821595844332794","0.821681001447671","0.821681001447671","0.821681001447671"
"23","0","2","0","0","4","0","Male","1","African-American","0.800732351187942","0.800817508302819","0.800732351187942","0.800817508302819","0.877544068806949","0.877629225921826"
"32","0","2","0","0","1","0","Male","1","African-American","0.82227710125181","0.822788043941071","0.82227710125181","0.822362258366687","0.822958358170825","0.824235714893979"
"34","0","9","0","0","9","14","Male","1","Hispanic","0.817167674359193","0.820659116069148","0.817167674359193","0.81725283147407","0.838031167504045","0.840330409605723"
"29","0","2","0","0","2","0","Female","0","Caucasian","0.807715234607851","0.807885548837605","0.807715234607851","0.807800391722728","0.807715234607851","0.807885548837605"
"29","0","1","0","0","2","0","Male","0","Caucasian","0.790513497402708","0.790598654517585","0.790513497402708","0.790598654517585","0.790513497402708","0.790598654517585"
"27","0","8","0","0","9","6","Male","1","African-American","0.815379374946777","0.81835987396747","0.815379374946777","0.815464532061654","0.815379374946777","0.81835987396747"
"25","0","2","0","0","2","0","Male","1","Caucasian","0.839393681342076","0.839478838456953","0.839308524227199","0.839393681342076","0.858979817763774","0.859064974878651"
"41","0","7","0","0","1","0","Male","0","African-American","0.814783275142638","0.814868432257515","0.814783275142638","0.814868432257515","0.814783275142638","0.814868432257515"
"59","0","4","0","0","2","8","Male","0","African-American","0.790768968747339","0.791194754321724","0.790768968747339","0.790854125862216","0.817593459933577","0.818445031082347"
"21","0","4","0","0","7","1","Male","1","Caucasian","0.811717619007068","0.811802776121945","0.811717619007068","0.811802776121945","0.82644979988078","0.826534956995657"
"27","0","4","0","0","2","6","Male","1","African-American","0.831218598313889","0.83453972579409","0.831218598313889","0.831303755428766","0.842118709018138","0.843651537085924"
"30","0","1","0","0","2","0","Male","0","African-American","0.818615345312101","0.818700502426978","0.818530188197224","0.818700502426978","0.818615345312101","0.818700502426978"
"43","0","5","0","0","1","4","Male","0","Caucasian","0.790343183172954","0.794430724687048","0.790343183172954","0.790428340287831","0.790343183172954","0.794430724687048"
"24","0","9","0","1","4","2","Female","0","Caucasian","0.813931703993869","0.813931703993869","0.813846546878992","0.814102018223623","0.813931703993869","0.813931703993869"
"45","0","7","0","0","6","13","Male","1","African-American","0.794601038916801","0.795111981606063","0.794601038916801","0.794686196031678","0.796219024099464","0.800987822532573"
"23","0","9","0","1","9","0","Male","1","Caucasian","0.782508728604275","0.784126713786937","0.782423571489398","0.782508728604275","0.782508728604275","0.784126713786937"
"40","0","10","0","0","3","5","Female","0","Caucasian","0.800562036958188","0.80524567827642","0.758068636634591","0.799199523120157","0.800562036958188","0.80524567827642"
"23","0","7","0","0","6","0","Female","0","African-American","0.807885548837605","0.808055863067359","0.807885548837605","0.807970705952482","0.807885548837605","0.808055863067359"
"26","0","5","0","0","6","5","Female","1","African-American","0.815805160521162","0.818700502426978","0.815805160521162","0.815890317636038","0.815805160521162","0.818700502426978"
"26","0","2","0","0","2","0","Female","0","Caucasian","0.798177637741633","0.798177637741633","0.798092480626756","0.798347951971387","0.798177637741633","0.798177637741633"
"21","0","4","0","0","6","0","Male","0","African-American","0.800817508302819","0.800902665417696","0.800817508302819","0.800817508302819","0.800817508302819","0.800902665417696"
"30","0","3","1","1","3","3","Male","0","Caucasian","0.787618155496892","0.793153367963893","0.787618155496892","0.787703312611769","0.787618155496892","0.793153367963893"
"44","0","4","0","0","1","0","Male","0","Caucasian","0.80328706463425","0.804308950012774","0.803201907519373","0.80328706463425","0.80328706463425","0.804308950012774"
"21","0","7","0","0","8","1","Male","1","African-American","0.805160521161543","0.806948820573959","0.805075364046666","0.806948820573959","0.834880354253598","0.836753810780891"
"23","0","4","0","0","5","0","Male","0","African-American","0.78600017031423","0.786170484543984","0.78600017031423","0.786085327429107","0.78600017031423","0.786170484543984"
"49","0","1","0","0","1","1","Female","0","African-American","0.816230946095546","0.816316103210423","0.816230946095546","0.816316103210423","0.816230946095546","0.816316103210423"
"23","0","10","0","0","8","3","Male","1","African-American","0.836242868091629","0.840756195180107","0.836242868091629","0.836328025206506","0.848420335519033","0.849101592438048"
"24","0","5","0","0","7","1","Male","1","African-American","0.78514859916546","0.791535382781231","0.78514859916546","0.785233756280337","0.801924550796219","0.822958358170825"
"37","0","6","0","0","2","7","Female","1","Caucasian","0.79911436600528","0.799710465809418","0.79911436600528","0.801669079451588","0.804649578472281","0.817678617048454"
"42","0","4","0","0","5","2","Male","0","Caucasian","0.802520650600358","0.806012092310313","0.802520650600358","0.806182406540066","0.802520650600358","0.806012092310313"
"23","0","6","2","0","8","7","Male","1","Other","0.790513497402708","0.7912799114366","0.790428340287831","0.790513497402708","0.799795622924295","0.800306565613557"
"24","0","6","0","0","4","2","Female","1","African-American","0.832155326577536","0.832240483692413","0.832155326577536","0.832240483692413","0.832155326577536","0.832240483692413"
"31","0","7","0","0","6","0","Male","0","Caucasian","0.815209060717023","0.815209060717023","0.815123903602146","0.815209060717023","0.815209060717023","0.815209060717023"
"24","1","10","0","0","9","2","Male","1","African-American","0.793068210849016","0.836157710976752","0.793068210849016","0.793153367963893","0.793068210849016","0.836157710976752"
"33","0","1","0","0","1","1","Male","1","African-American","0.789236140679554","0.789321297794431","0.789236140679554","0.789321297794431","0.789236140679554","0.789321297794431"
"26","1","10","3","0","10","24","Male","1","African-American","0.783275142638167","0.790598654517585","0.783275142638167","0.783360299753044","0.783275142638167","0.790598654517585"
"26","0","2","0","0","3","3","Male","0","Caucasian","0.792897896619263","0.79298305373414","0.792897896619263","0.803372221749127","0.792897896619263","0.79298305373414"
"46","0","1","0","0","1","0","Male","0","Caucasian","0.792046325470493","0.792216639700247","0.792046325470493","0.79213148258537","0.804990206931789","0.805586306735928"
"38","0","6","0","0","4","1","Female","1","Caucasian","0.785659541854722","0.785744698969599","0.785659541854722","0.785744698969599","0.830963126969258","0.833858468875075"
"24","0","5","0","0","5","0","Female","0","African-American","0.785915013199353","0.78600017031423","0.785915013199353","0.78600017031423","0.785915013199353","0.78600017031423"
"38","0","4","0","0","1","0","Female","0","African-American","0.820233330494763","0.82031848760964","0.820233330494763","0.82031848760964","0.820233330494763","0.82031848760964"
"27","0","9","0","0","6","7","Male","1","African-American","0.821851315677425","0.822191944136933","0.821851315677425","0.821936472792302","0.826279485651026","0.826364642765903"
"31","0","4","0","0","1","2","Female","1","Caucasian","0.818189559737716","0.820488801839394","0.818189559737716","0.820573958954271","0.824916971812995","0.826705271225411"
"28","0","5","0","0","7","5","Male","1","African-American","0.793493996423401","0.797922166397002","0.793493996423401","0.793579153538278","0.793493996423401","0.797922166397002"
"30","0","9","0","0","7","7","Male","0","Hispanic","0.808566805756621","0.808651962871498","0.808566805756621","0.808651962871498","0.808566805756621","0.808651962871498"
"25","0","5","0","1","4","6","Male","1","Caucasian","0.830196712935366","0.830281870050243","0.830196712935366","0.830281870050243","0.832921740611428","0.835306139827983"
"55","0","1","0","0","1","0","Male","0","Caucasian","0.787362684152261","0.787447841267138","0.787362684152261","0.787362684152261","0.787362684152261","0.787447841267138"
